order_id,order_date,product,category,region,sales_channel,quantity,unit_price,revenue,customer_id
ORD-103740,2024-05-20,Resistance Bands,Fitness,Latin America,Online,1,15.03,15.03,CUST-3765
ORD-105738,2024-05-20,Water Bottle,Fitness,Europe,Retail Partner,1,11.12,11.12,CUST-2433
ORD-107087,2024-05-21,Foam Roller,Fitness,North America,Direct Sales,1,18.76,18.76,CUST-3992
ORD-102913,2024-05-21,Whiteboard,Office Supplies,Latin America,Online,3,41.81,125.43,CUST-3146
ORD-107219,2024-05-21,Bookshelf,Furniture,Europe,Direct Sales,2,76.83,153.66,CUST-2650
ORD-103196,2024-05-21,Whiteboard,Office Supplies,Asia Pacific,Online,2,34.13,68.26,CUST-1723
ORD-100975,2024-05-21,Water Bottle,Fitness,Asia Pacific,Online,5,13.3,66.5,CUST-1658
ORD-103151,2024-05-21,Notebook Set,Office Supplies,North America,Online,1,9.69,9.69,CUST-1551
ORD-104260,2024-05-21,Standing Desk,Furniture,Europe,Online,5,312.05,1560.25,CUST-1091
ORD-107567,2024-05-21,Desk Lamp,Furniture,Asia Pacific,Direct Sales,2,21.75,43.5,CUST-2802
ORD-105501,2024-05-21,Standing Desk,Furniture,Europe,Retail Partner,4,305.96,1223.84,CUST-2281
ORD-104208,2024-05-21,Mechanical Keyboard,Electronics,Europe,Retail Partner,3,80.51,241.53,CUST-2793
ORD-104966,2024-05-21,Bookshelf,Furniture,North America,Online,4,84.75,339.0,CUST-3580
ORD-105431,2024-05-21,Foam Roller,Fitness,Europe,Retail Partner,4,18.65,74.6,CUST-2331
ORD-105319,2024-05-21,Resistance Bands,Fitness,Latin America,Direct Sales,3,13.48,40.44,CUST-1090
ORD-100031,2024-05-22,Mechanical Keyboard,Electronics,North America,Online,1,70.79,70.79,CUST-3653
ORD-103335,2024-05-22,Bookshelf,Furniture,North America,Online,5,94.35,471.75,CUST-3309
ORD-105350,2024-05-22,Bookshelf,Furniture,North America,Online,3,76.67,230.01,CUST-3097
ORD-104372,2024-05-22,Mechanical Keyboard,Electronics,Europe,Online,4,75.59,302.36,CUST-3212
ORD-107770,2024-05-22,Stapler,Office Supplies,Europe,Online,2,9.17,18.34,CUST-1832
ORD-102967,2024-05-22,Mechanical Keyboard,Electronics,Europe,Online,2,75.76,151.52,CUST-1212
ORD-100077,2024-05-22,Webcam HD,Electronics,North America,Online,3,40.37,121.11,CUST-1414
ORD-105035,2024-05-22,Whiteboard,Office Supplies,Asia Pacific,Online,1,40.49,40.49,CUST-1402
ORD-102314,2024-05-22,Bookshelf,Furniture,Europe,Retail Partner,1,77.06,77.06,CUST-2531
ORD-103781,2024-05-22,Bookshelf,Furniture,Asia Pacific,Retail Partner,2,87.23,174.46,CUST-2730
ORD-100566,2024-05-22,Foam Roller,Fitness,North America,Online,2,18.39,36.78,CUST-2313
ORD-104154,2024-05-22,Standing Desk,Furniture,Asia Pacific,Online,1,315.99,315.99,CUST-3821
ORD-102935,2024-05-23,Resistance Bands,Fitness,North America,Direct Sales,3,13.28,39.84,CUST-1472
ORD-107073,2024-05-23,Ergonomic Chair,Furniture,Europe,Online,1,217.88,217.88,CUST-1241
ORD-106531,2024-05-23,Resistance Bands,Fitness,Asia Pacific,Direct Sales,1,15.49,15.49,CUST-2371
ORD-100411,2024-05-23,Mechanical Keyboard,Electronics,North America,Online,1,78.2,78.2,CUST-2612
ORD-103810,2024-05-23,Bookshelf,Furniture,North America,Direct Sales,4,83.6,334.4,CUST-1178
ORD-101511,2024-05-23,Bookshelf,Furniture,North America,Retail Partner,2,89.34,178.68,CUST-2428
ORD-101502,2024-05-23,Whiteboard,Office Supplies,Asia Pacific,Online,3,34.88,104.64,CUST-2729
ORD-105245,2024-05-23,Monitor Arm,Furniture,Europe,Online,1,59.59,59.59,CUST-3552
ORD-105415,2024-05-24,Water Bottle,Fitness,Europe,Online,5,12.25,61.25,CUST-1082
ORD-101544,2024-05-24,Resistance Bands,Fitness,Latin America,Online,3,13.19,39.57,CUST-1207
ORD-107184,2024-05-24,Water Bottle,Fitness,North America,Online,1,12.38,12.38,CUST-2101
ORD-106067,2024-05-24,Foam Roller,Fitness,North America,Online,5,17.32,86.6,CUST-1301
ORD-103701,2024-05-24,Ergonomic Chair,Furniture,Europe,Retail Partner,1,235.69,235.69,CUST-1143
ORD-107078,2024-05-24,Ergonomic Chair,Furniture,North America,Online,4,219.37,877.48,CUST-1007
ORD-103483,2024-05-24,Sticky Notes Pack,Office Supplies,North America,Online,2,4.93,9.86,CUST-3947
ORD-106992,2024-05-24,Sticky Notes Pack,Office Supplies,Europe,Online,2,4.47,8.94,CUST-2008
ORD-106120,2024-05-24,Whiteboard,Office Supplies,Latin America,Retail Partner,3,39.91,119.73,CUST-1227
ORD-101478,2024-05-24,Mechanical Keyboard,Electronics,Europe,Online,3,81.55,244.65,CUST-3163
ORD-100325,2024-05-24,Ergonomic Chair,Furniture,Asia Pacific,Retail Partner,3,225.72,677.16,CUST-3675
ORD-103088,2024-05-25,Mechanical Keyboard,Electronics,North America,Direct Sales,3,81.75,245.25,CUST-3984
ORD-106831,2024-05-25,Foam Roller,Fitness,Latin America,Retail Partner,1,20.07,20.07,CUST-2566
ORD-105693,2024-05-25,Stapler,Office Supplies,North America,Retail Partner,4,8.08,32.32,CUST-2911
ORD-103910,2024-05-25,Foam Roller,Fitness,Asia Pacific,Online,2,19.13,38.26,CUST-1091
ORD-101655,2024-05-25,Whiteboard,Office Supplies,Asia Pacific,Online,4,37.73,150.92,CUST-2599
ORD-106332,2024-05-25,Stapler,Office Supplies,Latin America,Online,1,7.65,7.65,CUST-2127
ORD-100625,2024-05-25,Sticky Notes Pack,Office Supplies,North America,Online,4,4.77,19.08,CUST-1590
ORD-105029,2024-05-25,Adjustable Dumbbells,Fitness,Europe,Online,5,117.87,589.35,CUST-1018
ORD-105215,2024-05-25,Standing Desk,Furniture,Latin America,Direct Sales,2,301.75,603.5,CUST-1460
ORD-101111,2024-05-25,Webcam HD,Electronics,Europe,Online,5,44.78,223.9,CUST-2037
ORD-100485,2024-05-25,Ergonomic Chair,Furniture,Asia Pacific,Online,5,239.37,1196.85,CUST-3207
ORD-101290,2024-05-26,Resistance Bands,Fitness,Latin America,Direct Sales,2,14.06,28.12,CUST-3850
ORD-107144,2024-05-26,Bookshelf,Furniture,North America,Online,5,93.8,469.0,CUST-2261
ORD-102174,2024-05-26,Bookshelf,Furniture,North America,Online,1,83.74,83.74,CUST-2841
ORD-100147,2024-05-26,Yoga Mat,Fitness,Europe,Online,3,27.14,81.42,CUST-1245
ORD-106414,2024-05-26,Stapler,Office Supplies,Europe,Retail Partner,2,8.95,17.9,CUST-2605
ORD-101876,2024-05-26,Whiteboard,Office Supplies,Europe,Online,1,38.2,38.2,CUST-3971
ORD-106262,2024-05-26,Ergonomic Chair,Furniture,Europe,Online,1,239.32,239.32,CUST-2517
ORD-107967,2024-05-26,Stapler,Office Supplies,Europe,Online,5,7.86,39.3,CUST-1818
ORD-105304,2024-05-26,Notebook Set,Office Supplies,Europe,Online,3,9.56,28.68,CUST-2882
ORD-101816,2024-05-26,Water Bottle,Fitness,Latin America,Online,1,13.46,13.46,CUST-2155
ORD-104705,2024-05-27,Foam Roller,Fitness,North America,Retail Partner,3,18.35,55.05,CUST-1039
ORD-103209,2024-05-27,Stapler,Office Supplies,North America,Retail Partner,5,8.37,41.85,CUST-1492
ORD-101287,2024-05-27,Resistance Bands,Fitness,Asia Pacific,Direct Sales,3,13.33,39.99,CUST-2301
ORD-103434,2024-05-27,Standing Desk,Furniture,Europe,Retail Partner,5,299.69,1498.45,CUST-1763
ORD-103109,2024-05-27,USB-C Hub,Electronics,Europe,Online,1,31.96,31.96,CUST-1723
ORD-102208,2024-05-27,Water Bottle,Fitness,North America,Retail Partner,5,13.02,65.1,CUST-1975
ORD-106039,2024-05-27,Sticky Notes Pack,Office Supplies,North America,Direct Sales,4,4.87,19.48,CUST-1813
ORD-100636,2024-05-27,Standing Desk,Furniture,Europe,Online,1,306.99,306.99,CUST-2571
ORD-107864,2024-05-27,Stapler,Office Supplies,Europe,Online,3,8.39,25.17,CUST-1591
ORD-100718,2024-05-27,Notebook Set,Office Supplies,North America,Online,5,9.64,48.2,CUST-3660
ORD-102292,2024-05-27,Stapler,Office Supplies,North America,Retail Partner,3,9.43,28.29,CUST-2249
ORD-104963,2024-05-27,Bookshelf,Furniture,Europe,Online,5,88.89,444.45,CUST-2070
ORD-101385,2024-05-27,Water Bottle,Fitness,Europe,Online,3,12.61,37.83,CUST-3832
ORD-107806,2024-05-27,Desk Lamp,Furniture,North America,Direct Sales,2,22.07,44.14,CUST-1771
ORD-105386,2024-05-27,Notebook Set,Office Supplies,North America,Online,1,9.5,9.5,CUST-3616
ORD-106082,2024-05-27,Water Bottle,Fitness,North America,Online,5,11.69,58.45,CUST-1021
ORD-107697,2024-05-28,Ergonomic Chair,Furniture,Europe,Retail Partner,2,226.77,453.54,CUST-3569
ORD-101608,2024-05-28,Whiteboard,Office Supplies,Asia Pacific,Retail Partner,2,39.42,78.84,CUST-1970
ORD-104833,2024-05-28,Stapler,Office Supplies,Asia Pacific,Online,5,9.39,46.95,CUST-3905
ORD-100565,2024-05-28,Water Bottle,Fitness,Europe,Retail Partner,4,12.73,50.92,CUST-1130
ORD-100326,2024-05-28,Whiteboard,Office Supplies,Europe,Direct Sales,4,38.38,153.52,CUST-2085
ORD-107518,2024-05-28,Bookshelf,Furniture,North America,Retail Partner,3,83.09,249.27,CUST-2818
ORD-102881,2024-05-28,Resistance Bands,Fitness,North America,Online,5,14.03,70.15,CUST-1205
ORD-104763,2024-05-28,Water Bottle,Fitness,North America,Retail Partner,5,11.21,56.05,CUST-2234
ORD-103627,2024-05-28,Whiteboard,Office Supplies,Europe,Direct Sales,1,35.4,35.4,CUST-1413
ORD-103254,2024-05-28,Ergonomic Chair,Furniture,Latin America,Online,4,213.06,852.24,CUST-2441
ORD-100509,2024-05-28,Wireless Mouse,Electronics,Europe,Online,1,20.45,20.45,CUST-3900
ORD-107294,2024-05-28,Ergonomic Chair,Furniture,Asia Pacific,Online,1,196.79,196.79,CUST-1431
ORD-107382,2024-05-28,Stapler,Office Supplies,Europe,Online,2,9.21,18.42,CUST-2101
ORD-105572,2024-05-29,Resistance Bands,Fitness,Europe,Online,5,14.18,70.9,CUST-3388
ORD-106588,2024-05-29,Notebook Set,Office Supplies,Europe,Retail Partner,5,8.55,42.75,CUST-1978
ORD-106160,2024-05-29,Whiteboard,Office Supplies,Asia Pacific,Retail Partner,2,37.25,74.5,CUST-2995
ORD-106462,2024-05-29,Resistance Bands,Fitness,North America,Online,2,14.81,29.62,CUST-2751
ORD-104199,2024-05-29,Resistance Bands,Fitness,North America,Online,4,13.37,53.48,CUST-3580
ORD-101264,2024-05-29,Water Bottle,Fitness,North America,Online,5,12.81,64.05,CUST-1579
ORD-100853,2024-05-29,Notebook Set,Office Supplies,Latin America,Direct Sales,3,9.23,27.69,CUST-3002
ORD-101307,2024-05-29,Fountain Pen,Office Supplies,North America,Retail Partner,2,20.74,41.48,CUST-2263
ORD-105114,2024-05-29,Standing Desk,Furniture,Asia Pacific,Retail Partner,5,331.46,1657.3,CUST-2026
ORD-105373,2024-05-29,Noise Cancelling Headphones,Electronics,North America,Online,5,139.9,699.5,CUST-1760
ORD-107198,2024-05-29,Adjustable Dumbbells,Fitness,Europe,Online,5,133.42,667.1,CUST-2959
ORD-107989,2024-05-29,Whiteboard,Office Supplies,Europe,Retail Partner,1,40.47,40.47,CUST-1158
ORD-107388,2024-05-29,Resistance Bands,Fitness,North America,Direct Sales,2,15.02,30.04,CUST-3817
ORD-100188,2024-05-29,Standing Desk,Furniture,North America,Online,4,308.73,1234.92,CUST-1932
ORD-103292,2024-05-29,Mechanical Keyboard,Electronics,Asia Pacific,Retail Partner,2,83.65,167.3,CUST-1351
ORD-103371,2024-05-29,Resistance Bands,Fitness,North America,Online,5,14.62,73.1,CUST-2856
ORD-102666,2024-05-30,Adjustable Dumbbells,Fitness,Europe,Retail Partner,5,123.4,617.0,CUST-3246
ORD-102966,2024-05-30,Wireless Mouse,Electronics,North America,Online,4,19.15,76.6,CUST-3164
ORD-104606,2024-05-30,Stapler,Office Supplies,Latin America,Online,5,9.03,45.15,CUST-3147
ORD-103083,2024-05-30,Bookshelf,Furniture,North America,Online,3,89.24,267.72,CUST-3786
ORD-106784,2024-05-30,Ergonomic Chair,Furniture,Europe,Online,5,213.35,1066.75,CUST-1668
ORD-100096,2024-05-30,Bookshelf,Furniture,Asia Pacific,Online,5,91.8,459.0,CUST-3320
ORD-101046,2024-05-30,Sticky Notes Pack,Office Supplies,Europe,Online,5,4.86,24.3,CUST-3764
ORD-100831,2024-05-30,Foam Roller,Fitness,North America,Online,4,18.78,75.12,CUST-1638
ORD-102640,2024-05-30,Foam Roller,Fitness,Asia Pacific,Online,3,19.61,58.83,CUST-1336
ORD-102181,2024-05-30,Mechanical Keyboard,Electronics,Europe,Retail Partner,3,80.99,242.97,CUST-2460
ORD-103072,2024-05-30,Stapler,Office Supplies,Europe,Retail Partner,2,8.61,17.22,CUST-3302
ORD-100592,2024-05-30,Stapler,Office Supplies,Asia Pacific,Online,3,8.59,25.77,CUST-2795
ORD-104239,2024-05-30,Sticky Notes Pack,Office Supplies,Latin America,Direct Sales,2,4.8,9.6,CUST-1287
ORD-107329,2024-05-30,Mechanical Keyboard,Electronics,Europe,Online,1,76.83,76.83,CUST-1866
ORD-103093,2024-05-31,Notebook Set,Office Supplies,Europe,Online,2,8.9,17.8,CUST-2812
ORD-100383,2024-05-31,Water Bottle,Fitness,North America,Online,1,12.78,12.78,CUST-1225
ORD-106474,2024-05-31,Stapler,Office Supplies,North America,Retail Partner,4,8.11,32.44,CUST-2201
ORD-105971,2024-05-31,Mechanical Keyboard,Electronics,Latin America,Online,1,69.38,69.38,CUST-3790
ORD-107990,2024-05-31,Sticky Notes Pack,Office Supplies,Europe,Direct Sales,1,4.39,4.39,CUST-2273
ORD-101541,2024-05-31,Ergonomic Chair,Furniture,Asia Pacific,Direct Sales,1,209.75,209.75,CUST-1458
ORD-101401,2024-05-31,Stapler,Office Supplies,North America,Online,4,8.31,33.24,CUST-2346
ORD-105259,2024-05-31,Whiteboard,Office Supplies,Europe,Direct Sales,4,40.18,160.72,CUST-3372
ORD-105272,2024-05-31,Whiteboard,Office Supplies,Asia Pacific,Online,5,39.7,198.5,CUST-2214
ORD-103744,2024-05-31,Stapler,Office Supplies,North America,Retail Partner,3,8.53,25.59,CUST-3452
ORD-103967,2024-05-31,Whiteboard,Office Supplies,Latin America,Online,4,38.95,155.8,CUST-3451
ORD-107414,2024-05-31,USB-C Hub,Electronics,Asia Pacific,Online,4,33.04,132.16,CUST-1283
ORD-101250,2024-05-31,Sticky Notes Pack,Office Supplies,North America,Retail Partner,3,4.59,13.77,CUST-3537
ORD-106476,2024-06-01,Stapler,Office Supplies,North America,Online,3,9.36,28.08,CUST-1320
ORD-101505,2024-06-01,Resistance Bands,Fitness,Europe,Retail Partner,4,14.07,56.28,CUST-3199
ORD-101785,2024-06-01,Foam Roller,Fitness,North America,Online,2,17.22,34.44,CUST-1604
ORD-105102,2024-06-01,Mechanical Keyboard,Electronics,Asia Pacific,Online,1,77.6,77.6,CUST-1379
ORD-103274,2024-06-01,Mechanical Keyboard,Electronics,North America,Retail Partner,4,83.05,332.2,CUST-2376
ORD-101123,2024-06-01,Bookshelf,Furniture,North America,Online,3,93.25,279.75,CUST-1144
ORD-101708,2024-06-01,Webcam HD,Electronics,Europe,Online,1,45.0,45.0,CUST-2810
ORD-106667,2024-06-01,Desk Lamp,Furniture,North America,Retail Partner,3,25.56,76.68,CUST-1648
ORD-102252,2024-06-01,Standing Desk,Furniture,North America,Retail Partner,3,314.76,944.28,CUST-3429
ORD-100314,2024-06-01,Notebook Set,Office Supplies,Europe,Online,4,9.79,39.16,CUST-1860
ORD-106384,2024-06-02,Standing Desk,Furniture,North America,Online,3,346.86,1040.58,CUST-1049
ORD-101106,2024-06-02,Foam Roller,Fitness,North America,Online,2,19.86,39.72,CUST-2253
ORD-107098,2024-06-02,Water Bottle,Fitness,Asia Pacific,Online,2,13.55,27.1,CUST-3701
ORD-107403,2024-06-02,Stapler,Office Supplies,Europe,Online,4,8.27,33.08,CUST-1113
ORD-101810,2024-06-02,Notebook Set,Office Supplies,North America,Online,5,10.01,50.05,CUST-2477
ORD-102161,2024-06-02,Standing Desk,Furniture,North America,Online,5,314.77,1573.85,CUST-2321
ORD-100118,2024-06-02,Adjustable Dumbbells,Fitness,Europe,Online,4,117.54,470.16,CUST-1977
ORD-102750,2024-06-02,Mechanical Keyboard,Electronics,Asia Pacific,Online,3,70.23,210.69,CUST-1898
ORD-104498,2024-06-02,Desk Lamp,Furniture,Asia Pacific,Online,4,23.23,92.92,CUST-2028
ORD-102486,2024-06-02,Whiteboard,Office Supplies,Europe,Retail Partner,3,41.57,124.71,CUST-1642
ORD-100856,2024-06-02,Water Bottle,Fitness,Asia Pacific,Online,5,13.48,67.4,CUST-1190
ORD-105687,2024-06-02,Ergonomic Chair,Furniture,North America,Online,4,200.94,803.76,CUST-1990
ORD-106005,2024-06-02,Bookshelf,Furniture,Asia Pacific,Online,3,87.74,263.22,CUST-2772
ORD-107242,2024-06-02,Notebook Set,Office Supplies,North America,Retail Partner,5,10.23,51.15,CUST-3526
ORD-105611,2024-06-02,Ergonomic Chair,Furniture,Europe,Online,5,201.25,1006.25,CUST-1435
ORD-105654,2024-06-02,Whiteboard,Office Supplies,Europe,Retail Partner,1,38.31,38.31,CUST-1377
ORD-101905,2024-06-02,Bookshelf,Furniture,Asia Pacific,Online,1,83.45,83.45,CUST-1430
ORD-106125,2024-06-02,Mechanical Keyboard,Electronics,Europe,Online,4,69.83,279.32,CUST-2470
ORD-103877,2024-06-02,Mechanical Keyboard,Electronics,North America,Retail Partner,2,75.1,150.2,CUST-1069
ORD-101891,2024-06-02,Ergonomic Chair,Furniture,Asia Pacific,Retail Partner,3,199.87,599.61,CUST-2278
ORD-105833,2024-06-02,Bookshelf,Furniture,Europe,Online,3,94.26,282.78,CUST-1213
ORD-107026,2024-06-02,Notebook Set,Office Supplies,North America,Retail Partner,5,9.54,47.7,CUST-1051
ORD-102686,2024-06-02,Monitor Arm,Furniture,Europe,Retail Partner,1,58.42,58.42,CUST-2880
ORD-105877,2024-06-02,Webcam HD,Electronics,North America,Online,3,43.78,131.34,CUST-3375
ORD-105327,2024-06-03,Whiteboard,Office Supplies,Europe,Online,4,39.05,156.2,CUST-3829
ORD-107215,2024-06-03,Mechanical Keyboard,Electronics,Europe,Online,1,76.0,76.0,CUST-2913
ORD-107214,2024-06-03,Foam Roller,Fitness,North America,Direct Sales,5,20.25,101.25,CUST-2330
ORD-101453,2024-06-03,Ergonomic Chair,Furniture,North America,Online,5,195.99,979.95,CUST-3626
ORD-107326,2024-06-03,Notebook Set,Office Supplies,North America,Direct Sales,1,9.06,9.06,CUST-3363
ORD-103481,2024-06-03,Noise Cancelling Headphones,Electronics,Europe,Online,1,150.92,150.92,CUST-2807
ORD-102099,2024-06-03,Bookshelf,Furniture,Asia Pacific,Retail Partner,3,93.65,280.95,CUST-3953
ORD-101514,2024-06-03,Water Bottle,Fitness,Asia Pacific,Online,2,13.06,26.12,CUST-1692
ORD-103385,2024-06-03,Foam Roller,Fitness,North America,Direct Sales,5,18.17,90.85,CUST-2313
ORD-107297,2024-06-03,Notebook Set,Office Supplies,North America,Online,5,10.49,52.45,CUST-2794
ORD-101012,2024-06-03,Water Bottle,Fitness,Asia Pacific,Retail Partner,1,12.9,12.9,CUST-2441
ORD-100988,2024-06-03,Foam Roller,Fitness,Europe,Retail Partner,2,20.3,40.6,CUST-2916
ORD-106788,2024-06-03,Bookshelf,Furniture,North America,Online,3,79.95,239.85,CUST-3186
ORD-104078,2024-06-03,USB-C Hub,Electronics,North America,Direct Sales,4,30.71,122.84,CUST-2195
ORD-100830,2024-06-03,Whiteboard,Office Supplies,Latin America,Online,1,41.39,41.39,CUST-1341
ORD-103277,2024-06-03,Whiteboard,Office Supplies,North America,Online,1,38.93,38.93,CUST-3567
ORD-103569,2024-06-03,Stapler,Office Supplies,Asia Pacific,Online,5,8.47,42.35,CUST-2862
ORD-103060,2024-06-04,Water Bottle,Fitness,Europe,Online,2,13.29,26.58,CUST-2185
ORD-106099,2024-06-04,Notebook Set,Office Supplies,North America,Online,1,9.71,9.71,CUST-3847
ORD-105423,2024-06-04,Bookshelf,Furniture,North America,Online,1,84.51,84.51,CUST-2312
ORD-101562,2024-06-04,Ergonomic Chair,Furniture,North America,Online,2,236.54,473.08,CUST-2103
ORD-105917,2024-06-04,Foam Roller,Fitness,North America,Retail Partner,4,18.73,74.92,CUST-3680
ORD-101903,2024-06-04,Water Bottle,Fitness,Asia Pacific,Online,1,13.26,13.26,CUST-3978
ORD-103862,2024-06-04,USB-C Hub,Electronics,Asia Pacific,Online,1,29.82,29.82,CUST-1554
ORD-100924,2024-06-04,Ergonomic Chair,Furniture,North America,Retail Partner,5,237.98,1189.9,CUST-3976
ORD-100507,2024-06-04,Adjustable Dumbbells,Fitness,Latin America,Retail Partner,5,135.68,678.4,CUST-3272
ORD-106034,2024-06-04,Mechanical Keyboard,Electronics,North America,Online,1,75.57,75.57,CUST-2849
ORD-104047,2024-06-04,Stapler,Office Supplies,North America,Online,3,9.42,28.26,CUST-3066
ORD-104811,2024-06-04,Water Bottle,Fitness,Latin America,Online,5,13.17,65.85,CUST-1992
ORD-103332,2024-06-04,Stapler,Office Supplies,Europe,Retail Partner,5,8.74,43.7,CUST-2641
ORD-103594,2024-06-04,Resistance Bands,Fitness,North America,Online,3,13.39,40.17,CUST-2898
ORD-107527,2024-06-04,Stapler,Office Supplies,North America,Online,4,9.13,36.52,CUST-2535
ORD-105126,2024-06-04,Foam Roller,Fitness,Asia Pacific,Online,3,20.04,60.12,CUST-3604
ORD-106867,2024-06-04,Whiteboard,Office Supplies,Europe,Direct Sales,5,34.99,174.95,CUST-2473
ORD-105087,2024-06-05,Desk Lamp,Furniture,Asia Pacific,Online,2,22.21,44.42,CUST-1139
ORD-105276,2024-06-05,Whiteboard,Office Supplies,North America,Online,2,35.27,70.54,CUST-3290
ORD-103702,2024-06-05,Foam Roller,Fitness,North America,Online,1,20.07,20.07,CUST-2549
ORD-105425,2024-06-05,Ergonomic Chair,Furniture,Europe,Retail Partner,4,235.72,942.88,CUST-1551
ORD-107852,2024-06-05,Fountain Pen,Office Supplies,Europe,Online,5,22.06,110.3,CUST-2271
ORD-100567,2024-06-05,Mechanical Keyboard,Electronics,North America,Online,5,78.84,394.2,CUST-1984
ORD-106164,2024-06-05,Stapler,Office Supplies,Europe,Online,1,8.09,8.09,CUST-1136
ORD-107455,2024-06-05,Bookshelf,Furniture,North America,Online,4,91.58,366.32,CUST-1859
ORD-102236,2024-06-05,Foam Roller,Fitness,Europe,Online,4,19.0,76.0,CUST-3041
ORD-100616,2024-06-05,Wireless Mouse,Electronics,North America,Direct Sales,2,20.46,40.92,CUST-3866
ORD-107493,2024-06-05,Notebook Set,Office Supplies,North America,Retail Partner,4,9.55,38.2,CUST-1456
ORD-103430,2024-06-05,Notebook Set,Office Supplies,North America,Online,2,9.42,18.84,CUST-1965
ORD-105747,2024-06-05,Whiteboard,Office Supplies,Latin America,Retail Partner,4,41.05,164.2,CUST-2547
ORD-107330,2024-06-05,Stapler,Office Supplies,North America,Retail Partner,1,9.14,9.14,CUST-2088
ORD-104747,2024-06-06,Stapler,Office Supplies,Asia Pacific,Online,4,8.06,32.24,CUST-1495
ORD-102398,2024-06-06,Whiteboard,Office Supplies,North America,Direct Sales,5,36.41,182.05,CUST-1330
ORD-107218,2024-06-06,Stapler,Office Supplies,Europe,Online,1,9.14,9.14,CUST-3344
ORD-100482,2024-06-06,Ergonomic Chair,Furniture,Europe,Retail Partner,5,208.07,1040.35,CUST-2472
ORD-101412,2024-06-06,Mechanical Keyboard,Electronics,Asia Pacific,Online,5,77.79,388.95,CUST-3001
ORD-103717,2024-06-06,Bookshelf,Furniture,North America,Online,1,84.36,84.36,CUST-2429
